Identifier,Property Address,City,State,Zip,Y,X,Council District,Property Type,Square Footage
ORL100324,"8837 PALM ST","New Orleans","LA","70118","29.969783847000485","-90.11778331099964",A,VACANT LOT,4446.42
ORL100367,"2025 GORDON ST","New Orleans","LA","70117","29.96956710000046","-90.00773271299965",E,VACANT LOT,3916.91
ORL100377,"3039 METROPOLITAN ST","New Orleans","LA","70126","29.988851656000463","-90.03681115199964",E,VACANT LOT,4966.46
ORL100389,"10812 VIENNA ST","New Orleans","LA","70127","30.027233633000435","-89.96016563999967",E,VACANT LOT,7596.02
ORL100547,"1900 ST MAURICE AVE","New Orleans","LA","70117","29.96742331900049","-90.00633866299967",E,VACANT LOT,7101.73
ORL100613,"7941 BRANCH DR","New Orleans","LA","70128","30.05940930300045","-89.96395811899964",E,VACANT LOT,5730.43
ORL100744,"411 TACOMA ST","New Orleans","LA","70124","30.010167476000447","-90.12009883199966",A,VACANT LOT,4942.8
ORL100901,"1924 GORDON ST","New Orleans","LA","70117","29.968311638000444","-90.00840188199965",E,VACANT LOT,3315.11
ORL100911,"2501 GALLIER ST","New Orleans","LA","70117","29.981111540000484","-90.03523114899969",D,VACANT LOT,3336.75
ORL100922,"4810 EUNICE DR","New Orleans","LA","70127","30.022777884000448","-89.97565179499969",E,VACANT LOT,5872.76
ORL101483,"5442 BURGUNDY ST REAR HOUSE","New Orleans","LA","70117","29.95934327700047","-90.01823605699968",E,STRUCTURE,5016.38
ORL101597,"4964 LAFON DR","New Orleans","LA","70126","30.020947971000453","-90.0055616899997",E,VACANT LOT,6612.49
ORL101859,"3131 RABBITS ST","New Orleans","LA","70122","29.991393399000458","-90.04595953099965",D,VACANT LOT,8131.63
ORL102139,"5619 URQUHART ST","New Orleans","LA","70117","29.963037451000446","-90.01461531599966",E,VACANT LOT,4858.38
ORL102258,"20413 OLD SPANISH TRL","New Orleans","LA","70129","30.065377543000466","-89.81479594799964",E,VACANT LOT,
ORL102345,"2330 -32 TOURO ST","New Orleans","LA","70119","29.974693297000442","-90.08794615199969",D,VACANT LOT,3930.9
ORL102624,"1633 -35 BENTON ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4582.22
ORL102945,"4834 DODT AVE","New Orleans","LA","70126","30.021957088000477","-89.99186162499967",E,VACANT LOT,5745.82
ORL103482,"2236 -2238 FLOOD ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,3994.99
ORL103646,"9218 OLEANDER ST","New Orleans","LA","70118","29.969388254000478","-90.12389960199965",A,VACANT LOT,4082.77
ORL103955,"4952 CAMELIA ST","New Orleans","LA","70126","30.020637656000474","-90.00431213799965",E,VACANT LOT,5759.55
ORL104004,"4615 FLAKE AV","New Orleans","LA","70127","30.018383725000433","-89.98928908699969",E,VACANT LOT,6595.99
ORL104110,"5610 PAINTERS ST","New Orleans","LA","70122","30.016338249000455","-90.05254247899967",D,STRUCTURE,4461.77
ORL104165,"2407 - 2407A FLOOD ST","New Orleans","LA","70117","29.95456339600048","-90.0190273829997",E,VACANT LOT,4011.83
ORL104197,"4600 LONGFELLOW DR","New Orleans","LA","70127","30.018817219000482","-89.97813194799966",E,VACANT LOT,6204.56
ORL104245,"2116 N ROCHEBLAVE ST","New Orleans","LA","70119","29.98151305500045","-90.06082979299964",D,VACANT LOT,5285.44
ORL104349,"4730 MAJESTIC OAKS DR","New Orleans","LA","70126","30.017967997000483","-90.01604252999965",D,VACANT LOT,6774.97
ORL104392,"13662 EXPLORERS AVE","New Orleans","LA","70129","30.05774414700045","-89.92594801599967",E,VACANT LOT,6522.57
ORL104494,"1118 REYNES","New Orleans","LA","70117","29.96324116900047","-90.02211025999969",E,VACANT LOT,5174.78
ORL104883,"1709 SAINT MAURICE","New Orleans","LA","70117","29.96565736500048","-90.00712274099965",E,VACANT LOT,3517.11
ORL104996,"3203 N MIRO","New Orleans","LA","70117","29.97852093600045","-90.03891753599964",D,VACANT LOT,2182.11
ORL105050,"2405 REX PL","New Orleans","LA","70125","29.945585176000463","-90.09246418799967",B,STRUCTURE,1908.64
ORL105250,"1332 TRICOU ST","New Orleans","LA","70117","29.96167301000048","-90.00795893399965",E,VACANT LOT,4862.81
ORL105329,"2024 BENTON ST","New Orleans","LA","70117","29.969973352000466","-90.00884842599964",E,VACANT LOT,3965.95
ORL105335,"4835 GALLIER DR","New Orleans","LA","70126","30.01073125400046","-90.0339815969997",D,VACANT LOT,6301.07
ORL105598,"8012 TRAPIER AVE","New Orleans","LA","70127","30.045905849000462","-89.98963730399964",D,VACANT LOT,2810.27
ORL105626,"11730 W BARRINGTON DR","New Orleans","LA","70128","30.047712111000465","-89.96459986699966",E,STRUCTURE,2827.36
ORL105761,"6898 PARC BRITTANY BLVD","New Orleans","LA","70126","30.027534472000468","-90.00015130599968",D,VACANT LOT,3432.93
ORL105772,"2519 REYNES ST","New Orleans","LA","70117","29.977390125000454","-90.01727076199967",E,VACANT LOT,5186.71
ORL106088,"970 SOUTH TELEMACHUS ST","New Orleans","LA","70125","29.962782802000447","-90.10469676999969",B,VACANT LOT,
ORL106177,"3918 NORTH GALVEZ ST","New Orleans","LA","70117","29.97596409600044","-90.03281613799965",D,VACANT LOT,5449.71
ORL106412,"4735 CHARLENE DR","New Orleans","LA","70127","30.020573698000476","-89.98375907799965",E,VACANT LOT,6309.04
ORL107018,"2350 PRENTISS AVE","New Orleans","LA","70122","30.016853467000487","-90.05670923199966",D,VACANT LOT,5065.9
ORL107329,"3724 EAGLE ST","New Orleans","LA","70118","29.970081134000452","-90.11637149499967",A,STRUCTURE,3278.11
ORL107386,"4818 CORONADO DR","New Orleans","LA","70127","30.02369698600046","-89.96419263299964",E,VACANT LOT,5709.11
ORL107490,"2827 LOUISA ST","New Orleans","LA","70126","29.98637150300044","-90.03666073199969",E,VACANT LOT,4804.27
ORL107631,"2325 GALLIER ST","New Orleans","LA","70117","29.97951140300046","-90.03571083499969",D,VACANT LOT,4438.48
ORL108080,"5949 NORTH JOHNSON ST","New Orleans","LA","70117","29.96922949800046","-90.00855191699969",E,VACANT LOT,3322.65
ORL108338,"1231 NORTH JOHNSON","New Orleans","LA","70116","29.971020371000463","-90.0729534089997",C,VACANT LOT,2589.47
ORL108432,"6117 NORTH RAMPART ST","New Orleans","LA","70117","29.958547353000483","-90.01124093399966",E,VACANT LOT,5557.04
ORL108603,"7538 FOUNDERS CT","New Orleans","LA","70129","30.061887088000447","-89.92643602499965",E,VACANT LOT,5749.57
ORL108634,"2742 AMELIA ST 2744 AMELIA ST","New Orleans","LA","70115","29.938622032000467","-90.09794089799965",B,STRUCTURE,
ORL108693,"4924 CHARLENE DR","New Orleans","LA","70127","30.02382727100047","-89.98415230199964",E,VACANT LOT,6826.88
ORL109290,"3245 PIETY ST","New Orleans","LA","70126","29.990661435000447","-90.03440087799964",E,VACANT LOT,4421.62
ORL109362,"5157 WILDAIR DR","New Orleans","LA","70122","30.010281179000458","-90.06685843699967",D,VACANT LOT,9893.48
ORL109563,"1206 JOURDAN AVE","New Orleans","LA","70117","29.964549941000485","-90.02498008399965",E,VACANT LOT,9307.03
ORL110021,"2308 ANNETTE ST 2310 ANNETTE ST","New Orleans","LA","70119","29.98062830100048","-90.06372212099967",D,VACANT LOT,4711.5
ORL110261,"7806 NORTH CORONET CT","New Orleans","LA","70126","30.026573916000473","-89.99950580399968",D,STRUCTURE,1826.8
ORL110418,"3811 - 3813 DELACHAISE ST","New Orleans","LA","70125","29.948150607000457","-90.10103102199969",B,VACANT LOT,2340.42
ORL110776,"2028 -30 PAULINE ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,4363.35
ORL110988,"2241 MONTEGUT ST","New Orleans","LA","70117","29.980161644000475","-90.04230088899965",D,VACANT LOT,3590.41
ORL111115,"4951 EVANGELINE DR","New Orleans","LA","70127","30.024237077000464","-89.98071988299967",E,VACANT LOT,7461.53
ORL111127,"5809 HAMLIN ST","New Orleans","LA","70117","29.976346661000434","-90.00758110799967",E,VACANT LOT,2605.2
ORL111159,"2308 LIZARDI ST","New Orleans","LA","70117","29.974780871000462","-90.01631968099969",E,VACANT LOT,3321.27
ORL111170,"1810 BENTON ST 1812 BENTON ST","New Orleans","LA","70117","29.96791366500048","-90.00982793199967",E,VACANT LOT,3802.19
ORL111309,"1413 GORDON ST","New Orleans","LA","70117","29.963446072000465","-90.01067360099967",E,VACANT LOT,2305.5
ORL111368,"2138 N ROCHEBLAVE ST","New Orleans","LA","70119","29.981553325000448","-90.06006821799969",D,STRUCTURE,
ORL111489,"1625 GORDON ST","New Orleans","LA","70117","29.965637230000482","-90.00963368999965",E,VACANT LOT,3443.77
ORL111635,"4744 -46 ROSEMONT PL","New Orleans","LA","70126","30.018512677000444","-90.01959921599968",E,VACANT LOT,5892.06
ORL111765,"1223 ANDRY","New Orleans","LA","70117","29.96331104900048","-90.01795061399969",E,VACANT LOT,3749.51
ORL111812,"13509 TRAPPER'S CT","New Orleans","LA","70129","30.057225598000457","-89.93123599399968",E,VACANT LOT,3630.09
ORL111996,"8933 8935 STROELITZ","New Orleans","LA","70118","29.971033399000476","-90.11773238099966",A,VACANT LOT,4939.47
ORL112233,"4926 KNIGHT DR","New Orleans","LA","70127","30.023310962000437","-89.98337638799967",E,VACANT LOT,5736.84
ORL112789,"3208 PIETY ST","New Orleans","LA","70126","29.989969739000458","-90.03468039899968",E,VACANT LOT,4856.66
ORL113320,"1742 FLOOD ST","New Orleans","LA","70117","29.968420592000484","-90.01454069799968",E,VACANT LOT,3516.58
ORL113339,"1504 TENNESSEE ST","New Orleans","LA","70117","29.96714024500045","-90.02177033499964",E,VACANT LOT,5520.8
ORL113484,"5448 NORTH GALVEZ ST","New Orleans","LA","70117","29.971719540000436","-90.01406405199964",E,VACANT LOT,4733.23
ORL113538,"4934 REDWOOD ST","New Orleans","LA","70126","30.025518608000482","-89.96963262599968",E,VACANT LOT,6343.62
ORL113841,"2401 MONTEGUT ST","New Orleans","LA","70117","29.981511871000464","-90.04189108499969",D,VACANT LOT,2538.77
ORL114040,"7310 VOYAGEUR DR","New Orleans","LA","70129","30.05769783100044","-89.92511777699968",E,VACANT LOT,8624.97
ORL114205,"2334 ALABO ST 2336 ALABO ST","New Orleans","LA","70117","29.97359172400047","-90.00881999999967",E,VACANT LOT,3842.97
ORL114644,"6301 NO MIRO ST","New Orleans","LA","70117","29.969826486000443","-90.00388101199968",E,VACANT LOT,4538.17
ORL114675,"4844 CARDENAS DR","New Orleans","LA","70127","30.02411745200044","-89.96569209499967",E,VACANT LOT,5673.86
ORL114865,"4700 GALAHAD DR","New Orleans","LA","70127","30.01971737000048","-89.9859419449997",E,VACANT LOT,5699.02
ORL114927,"3333-35 AUDUBON CT","New Orleans","LA","70125","29.95796442100044","-90.10863642899966",B,VACANT LOT,1943.13
ORL115183,"1462 MANDOLIN ST","New Orleans","LA","70122","30.00088288900048","-90.07729900799967",D,STRUCTURE,3490.07
ORL115381,"10940 YARDLEY RD","New Orleans","LA","70127","30.04289626400049","-89.97085493699967",E,VACANT LOT,6012.22
ORL115890,"4327 PERLITA ST","New Orleans","LA","70122","30.001733295000463","-90.07591917099967",D,STRUCTURE,2065.57
ORL116149,"1329 DELERY ST","New Orleans","LA","70117","29.961798558000453","-90.00676268099966",E,VACANT LOT,5414.49
ORL116247,"4718 LANCELOT DR","New Orleans","LA","70127","30.02009756600046","-89.98522182399967",E,VACANT LOT,5684.98
ORL116526,"2920 METROPOLITIAN ST","New Orleans","LA","70126","29.987489585000446","-90.03729083699966",E,VACANT LOT,5186.28
ORL116871,"3203 SECOND ST","New Orleans","LA","70125","29.945678744000475","-90.09337618299969",B,VACANT LOT,2334.95
ORL116889,"1241 TRICOU ST","New Orleans","LA","70117","29.960886563000486","-90.00826332799966",E,VACANT LOT,3516.21
ORL116896,"2022 NORTH MIRO ST","New Orleans","LA","70119","29.979413097000474","-90.06180811499968",D,VACANT LOT,6187.3
ORL116990,"1848 N GALVEZ ST","New Orleans","LA","70119","29.97823342500044","-90.06426813299964",C,VACANT LOT,2517.77
ORL117093,"2117 INDEPENDENCE ST","New Orleans","LA","70117","29.976941234000435","-90.03483081799965",D,VACANT LOT,3017.83
ORL117698,"4911 HAUCK DR","New Orleans","LA","70127","30.02572351000049","-89.96288859799967",E,VACANT LOT,5826.37
ORL117752,"2317 -19 TUPELO ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4394.53
ORL117891,"4613 STEMWAY DR","New Orleans","LA","70126","30.015453495000486","-90.01835923499965",D,VACANT LOT,5304.74
ORL117929,"6001 -03 WARFIELD ST","New Orleans","LA","70126","30.018512677000444","-90.01959921599968",D,VACANT LOT,6939.88
ORL117960,"2231 -2233 DESIRE ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,4624.85
ORL118101,"4515 BONITA DR","New Orleans","LA","70126","30.016033856000433","-89.99420912399967",E,VACANT LOT,5973.14
ORL118407,"4682 GAWAIN DR","New Orleans","LA","70127","30.019327699000485","-89.98669167699967",E,VACANT LOT,6387.32
ORL118490,"2235-37 CAFFIN AVE","New Orleans","LA","70117","29.955223231000446","-90.01772985599968",E,VACANT LOT,4058.75
ORL118867,"7184 VIRGILIAN ST","New Orleans","LA","70126","30.026489824000464","-90.01945007599966",D,VACANT LOT,7352.51
ORL119091,"2908 LOUISA ST","New Orleans","LA","70126","29.987059645000443","-90.03650083599968",E,VACANT LOT,4612.07
ORL119120,"7828 OLIVE ST","New Orleans","LA","70125","29.961488242000485","-90.11088886299967",B,STRUCTURE,3105.71
ORL119122,"6700 DORIAN ST","New Orleans","LA","70126","30.021880102000466","-90.01990015099966",D,VACANT LOT,7661.33
ORL119539,"5113 NORTH VILLERE","New Orleans","LA","70117","29.965347049000457","-90.01998424499965",E,VACANT LOT,
ORL119775,"2123 CHARBONNET ST","New Orleans","LA","70117","29.97149176600044","-90.01040118699967",E,VACANT LOT,3262.03
ORL119880,"7831 BUFFALO RD","New Orleans","LA","70128","30.070291658000485","-89.94583073099966",E,VACANT LOT,2462.97
ORL119985,"7039 VICKSBURG ST","New Orleans","LA","70124","30.018736678000437","-90.10509946899964",A,VACANT LOT,2806.81
ORL120040,"11214 WILL STUTLEY DR","New Orleans","LA","70128","30.027792674000466","-89.9559408509997",E,VACANT LOT,6790.44
ORL120117,"4966 WRIGHT RD","New Orleans","LA","70127","30.027363918000447","-89.95647146699969",E,VACANT LOT,4816.18
ORL120186,"7359 NEW CASTLE ST","New Orleans","LA","70126","30.02973155200044","-90.01674133099965",D,VACANT LOT,7401.9
ORL120319,"5933 LAW ST","New Orleans","LA","70117","29.97515632900047","-90.00585068499964",E,VACANT LOT,5287.77
ORL120418,"2228 FLOOD ST","New Orleans","LA","70117","29.97334062900046","-90.01294056199964",E,VACANT LOT,3987.97
ORL120471,"1540 -1542 FRANCE ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",C,VACANT LOT,3838.91
ORL120567,"3519 -21 NTONTI ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,8177.36
ORL120994,"2301 ANDRY ST","New Orleans","LA","70117","29.97416971600046","-90.01438198799968",E,VACANT LOT,2696.18
ORL121413,"7062 WARFIELD ST","New Orleans","LA","70126","30.014022729000487","-90.00460823999964",E,VACANT LOT,6540.23
ORL121756,"2134 ALABO ST","New Orleans","LA","70117","29.97152019200047","-90.00947024099969",E,VACANT LOT,3161.19
ORL122021,"4927 SANDALWOOD ST","New Orleans","LA","70127","30.025313705000485","-89.97036932899965",E,VACANT LOT,6596.29
ORL122032,"4809 NOTTINGHAM DR","New Orleans","LA","70127","30.02492403500048","-89.95695944299968",E,VACANT LOT,5437.52
ORL122303,"2337 -39 ST ANTHONY ST","New Orleans","LA","70119","29.974693297000442","-90.08794615199969",D,VACANT LOT,4981.54
ORL122411,"2207 PORT ST","New Orleans","LA","70117","29.980240999000443","-90.04564092499965",D,VACANT LOT,3486.04
ORL122433,"2829 DANNEEL","New Orleans","LA","70115","29.93391518800047","-90.08914428799966",B,STRUCTURE,4146.19
ORL122963,"4919 SANDELWOOD ST","New Orleans","LA","70127","30.025143150000474","-89.97035866899967",E,VACANT LOT,6588.48
ORL123009,"1338 ANDRY ST APT A -B","New Orleans","LA","70117","29.96458073600047","-90.01759055299965",E,VACANT LOT,3268.77
ORL123481,"8535 HUNTINGTON PARK DR","New Orleans","LA","70127","30.033486131000473","-89.99207007999968",E,VACANT LOT,8469.89
ORL123858,"2236 MONTICELLO ST","New Orleans","LA","70117","29.972053176000486","-90.00722815399968",E,VACANT LOT,4547.84
ORL123871,"4508 WERNER DR","New Orleans","LA","70126","30.015987664000477","-89.99338240599968",E,VACANT LOT,5940.46
ORL124286,"13123 SEVRES ST","New Orleans","LA","70129","30.03342454200049","-89.93084676599966",E,VACANT LOT,6168.9
ORL124321,"1821 DELERY ST","New Orleans","LA","70117","29.966186795000453","-90.00464258799968",E,VACANT LOT,5213.86
ORL124705,"6868 PARC BRITTANY BLVD","New Orleans","LA","70126","30.02730406100045","-90.00009313099969",D,VACANT LOT,2301.66
ORL124804,"4738 EAST ADAMS CT","New Orleans","LA","70128","30.024657542000455","-89.94944199599968",E,VACANT LOT,5256.63
ORL124963,"2214 DELERY ST","New Orleans","LA","70117","29.969912948000456","-90.00292874699966",E,VACANT LOT,4834.04
ORL124967,"2138 TIMOLEON ST","New Orleans","LA","70122","30.009163097000453","-90.06156886399964",D,VACANT LOT,8718.75
ORL125644,"1832 GORDON ST","New Orleans","LA","70117","29.967753769000467","-90.00866839599968",E,VACANT LOT,3822.11
ORL125939,"4311 RAYNE DR","New Orleans","LA","70122","30.00163025100045","-90.07293090499968",D,VACANT LOT,4703.22
ORL125963,"2302 DESIRE ST","New Orleans","LA","70117","29.979319529000463","-90.03679101699964",D,VACANT LOT,3341.38
ORL125977,"1868 FILMORE AVE","New Orleans","LA","70122","30.011902636000457","-90.06753947299967",D,VACANT LOT,8982.07
ORL125996,"4701 GALAHAD DR","New Orleans","LA","70127","30.019703157000436","-89.98587917199967",E,VACANT LOT,6685.67
ORL126011,"3231 GIBSON ST","New Orleans","LA","70119","29.990803564000487","-90.07548922999968",D,STRUCTURE,6449.16
ORL126062,"4720 NORTH VILLERE","New Orleans","LA","70117","29.966383407000478","-90.02480716099967",E,VACANT LOT,6820.28
ORL126075,"2410 DELERY ST","New Orleans","LA","70117","29.971725094000476","-90.00205820599967",E,VACANT LOT,4540.69
ORL126222,"1836 DELERY ST","New Orleans","LA","70117","29.966333662000466","-90.00464850999964",E,VACANT LOT,4596.92
ORL126423,"8750 CURRAN BLVD","New Orleans","LA","70127","30.040824733000477","-89.99385024799966",D,VACANT LOT,5102.81
ORL126428,"2600 -02 MAZANT ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",D,VACANT LOT,381673.89
ORL126737,"1638 DELERY ST","New Orleans","LA","70117","29.96442321000046","-90.0055782719997",E,VACANT LOT,3908.63
ORL126849,"2119 EGANIA ST","New Orleans","LA","70117","29.972469145000446","-90.01609877699968",E,VACANT LOT,3812.27
ORL126853,"2141 LIZARDI ST","New Orleans","LA","70117","29.97334062900046","-90.01673067199965",E,VACANT LOT,4958.43
ORL127212,"2620 ST MAURICE AVE","New Orleans","LA","70117","29.97453333000044","-90.00289795299966",E,VACANT LOT,3332.22
ORL127266,"7500 ENDEAVORS CT","New Orleans","LA","70129","30.062044614000456","-89.9253120199997",E,VACANT LOT,6291.63
ORL127535,"1701 TRICOU ST","New Orleans","LA","70117","29.965027258000475","-90.00630312999965",E,VACANT LOT,3201.69
ORL127687,"2444 FLOOD ST","New Orleans","LA","70117","29.97565022700047","-90.01220030499968",E,VACANT LOT,4172.8
ORL127830,"5784 WARRINGTON DR","New Orleans","LA","70122","30.018728387000465","-90.06965245999965",D,VACANT LOT,6416.76
ORL127846,"13646 EXPLORERS AVE","New Orleans","LA","70129","30.05737073400047","-89.92593785999969",E,VACANT LOT,6527.08
ORL127957,"2000 LAMANCHE ST","New Orleans","LA","70117","29.970239845000435","-90.01175022999968",E,VACANT LOT,4277.05
ORL128155,"3315 HAMILTON ST","New Orleans","LA","70118","29.96942970900045","-90.12153078299968",A,VACANT LOT,4928.71
ORL128608,"3730 TOLEDANO ST","New Orleans","LA","70125","29.948966665000455","-90.09991767799966",B,VACANT LOT,5371.94
ORL129390,"4937 BRIGHT DR","New Orleans","LA","70127","30.02652417100046","-89.95883910099968",E,VACANT LOT,4430.02
ORL129649,"1434 -1436 FORSTALL ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,5847.8
ORL129780,"2112 EGANIA ST","New Orleans","LA","70117","29.972740134000446","-90.0160804309997",E,VACANT LOT,3347.59
ORL129940,"1717 LIZARDI ST","New Orleans","LA","70117","29.96874156700045","-90.01828106399967",E,VACANT LOT,3602.85
ORL130166,"1508 TENNESSEE ST","New Orleans","LA","70117","29.96720065000045","-90.02175019999964",E,VACANT LOT,4415.87
ORL130497,"3601 EMPRESS ST","New Orleans","LA","70126","30.00714367800049","-90.01825855999965",E,VACANT LOT,5833.52
ORL130578,"2521 FORSTALL ST","New Orleans","LA","70117","29.97736051500044","-90.01631139099965",E,VACANT LOT,3863.27
ORL130629,"215 22ND ST","New Orleans","LA","70124","30.004877902000487","-90.11734863199968",A,VACANT LOT,4813.58
ORL130721,"3034 PIETY ST","New Orleans","LA","70126","29.988358942000445","-90.03517074399969",E,VACANT LOT,4808.51
ORL130807,"5317 URQUHART ST","New Orleans","LA","70117","29.963897332000442","-90.01850491699969",E,VACANT LOT,6094.79
ORL132570,"3226 PIETY ST","New Orleans","LA","70126","29.990320325000482","-90.03457024899967",E,VACANT LOT,4814.29
ORL132759,"1500 -02 PAULINE ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",C,VACANT LOT,1861.89
ORL132979,"9 BETHANEY CT","New Orleans","LA","70126","30.02418508100044","-89.99507142999965",D,VACANT LOT,7125.63
ORL133044,"1419 DESLONDE ST","New Orleans","LA","70117","29.966460394000478","-90.02293105599966",E,VACANT LOT,4233.93
ORL133214,"7117 WARFIELD ST","New Orleans","LA","70126","30.01412814100047","-90.00390233199965",E,VACANT LOT,10847.44
ORL133336,"4219 RAYNE DR","New Orleans","LA","70122","30.00060455300047","-90.07288945099964",D,VACANT LOT,5395.85
ORL133348,"5018 HAUCK DR","New Orleans","LA","70127","30.026987275000465","-89.96308165599964",E,VACANT LOT,5578.85
ORL133429,"1827 ALABO ST","New Orleans","LA","70117","29.96841111700047","-90.01043079699969",E,VACANT LOT,3400.13
ORL133730,"2745 METROPOLITAN ST","New Orleans","LA","70126","29.985742581000466","-90.03775986299968",E,VACANT LOT,4342.7
ORL133735,"3146 LAUSAT PL","New Orleans","LA","70117","29.983473253000454","-90.03816729999966",D,VACANT LOT,3251.12
ORL133803,"5316 WICKFIELD DR","New Orleans","LA","70122","30.013237465000486","-90.06843251799967",D,VACANT LOT,6121.26
ORL133823,"2115 -17 ST MAURICE AVE","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,5465.92
ORL134492,"3315 MISTLETOE ST","New Orleans","LA","70118","29.97001954500047","-90.12240013999968",A,VACANT LOT,4709.04
ORL134910,"7130 NORTHGATE DR","New Orleans","LA","70128","30.046801263000475","-89.96522306899965",E,STRUCTURE,2709.25
ORL134972,"4538 CONGRESS DR","New Orleans","LA","70126","30.00966291700047","-90.03290141499969",D,VACANT LOT,6065.76
ORL135290,"4811 PAPANIA ST","New Orleans","LA","70127","30.024764139000467","-89.95953908699965",E,VACANT LOT,6640.04
ORL135359,"1024 TRICOU ST","New Orleans","LA","70117","29.95846444500046","-90.00950814199967",E,VACANT LOT,5362.8
ORL135382,"4726 GABRIEL DR","New Orleans","LA","70127","30.020977582000455","-89.98072225199968",E,VACANT LOT,5730.82
ORL135667,"7056 WEST TAMARON","New Orleans","LA","70128","30.055641696000464","-89.94953319499967",E,VACANT LOT,9810.25
ORL135883,"7833 BUFFALO RD","New Orleans","LA","70128","30.07034258800047","-89.94588047599967",E,VACANT LOT,2486.49
ORL136170,"3416-3418 METROPOLITAN ST","New Orleans","LA","70126","29.98497334500047","-90.03800758299968",E,VACANT LOT,3765.71
ORL136585,"2222 TUPELO ST","New Orleans","LA","70117","29.971123414000488","-90.00600821199964",E,VACANT LOT,2519.53
ORL136753,"4755 CERISE AVE","New Orleans","LA","70127","30.021313954000448","-89.98157857999968",E,VACANT LOT,
ORL136788,"2316 LIZARDI ST","New Orleans","LA","70117","29.974870887000463","-90.01629007099967",E,VACANT LOT,3275.96
ORL136796,"1826 -28 ANDRY ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,4286.16
ORL137002,"3051 LAW ST","New Orleans","LA","70117","29.98316767500046","-90.03991430499968",D,VACANT LOT,3218.31
ORL137020,"190002 FRANCE ST","New Orleans","LA","70117","29.96008120500045","-90.03508925599965",D,VACANT LOT,5111.52
ORL137127,"2622 GORDON ST","New Orleans","LA","70117","29.975393211000437","-90.00499791099969",E,VACANT LOT,2824.18
ORL137758,"4933 VIOLA ST","New Orleans","LA","70126","30.02229346100046","-89.99655899199968",E,VACANT LOT,6161.51
ORL138005,"1940-42 ANDRY ST","New Orleans","LA","70117","29.955161232000478","-90.02073675199966",E,VACANT LOT,3812.95
ORL138896,"4712 N ROBERTSON ST","New Orleans","LA","70117","29.967454114000475","-90.02469700999967",E,VACANT LOT,5993.77
ORL139346,"4910 LONGFELLOW DR","New Orleans","LA","70127","30.02382727100047","-89.97865190499965",E,VACANT LOT,5430.2
ORL139372,"317 TACOMA ST","New Orleans","LA","70124","30.01012839000049","-90.11894995399967",A,VACANT LOT,4009.35
ORL139791,"4943 HICKERSON ST","New Orleans","LA","70127","30.024694259000455","-89.97655905299968",E,VACANT LOT,7370.93
ORL140231,"4610 EASTVIEW DR","New Orleans","LA","70126","30.017867322000484","-89.99249172999964",E,VACANT LOT,7976.34
ORL140914,"1858 - 60 N ROMAN","New Orleans","LA","70116","29.965712170000472","-90.06463954299966",C,VACANT LOT,5014.59
ORL140932,"9120 OLIVE ST","New Orleans","LA","70118","29.969929938000462","-90.12132654899966",A,VACANT LOT,6050.06
ORL140951,"2409-11 GORDON ST","New Orleans","LA","70117","29.95545350800046","-90.01458567899965",E,VACANT LOT,5783.69
ORL141160,"2344 GALLIER ST","New Orleans","LA","70117","29.97983948400048","-90.03568003999965",D,VACANT LOT,5473.99
ORL141238,"4510 LANCELOT DR","New Orleans","LA","70127","30.01649696000044","-89.98486176399967",E,VACANT LOT,6283.4
ORL141286,"2009 GORDON ST","New Orleans","LA","70117","29.969256785000482","-90.00787247299968",E,VACANT LOT,3907.2
ORL141519,"4646 EASTVIEW DIRVE","New Orleans","LA","70126","30.01861705300047","-89.99256160999965",E,VACANT LOT,8072.02
ORL142406,"3631 SECOND ST","New Orleans","LA","70125","29.949278164000475","-90.09602689199966",B,VACANT LOT,2627.4
ORL143159,"1901 -1903 DELERY ST","New Orleans","LA","70117","29.96990075500048","-90.03053993999964",E,VACANT LOT,5190.4
ORL143340,"1920 CLOUET ST","New Orleans","LA","70117","29.976249539000435","-90.04163051399968",D,VACANT LOT,
ORL143906,"2427 TUPELO ST","New Orleans","LA","70117","29.97311796000048","-90.0048332779997",E,VACANT LOT,3293.27
ORL144441,"748 750 ROBERT E LEE BLVD","New Orleans","LA","70124","30.019316453000442","-90.10467959599964",A,VACANT LOT,
ORL144898,"2209 WINTHROP ST","New Orleans","LA","70117","29.971867224000448","-90.00848244299965",E,VACANT LOT,2143.73
ORL144977,"6416 PRARO ST","New Orleans","LA","70117","29.966094412000473","-90.00425054799967",E,VACANT LOT,2595.54
